centroid_x,centroid_y,date,location,state,total_active_cases,humidity,temperature,rainfall
101.81921499576761,2.986090357218312,02/01/2026,FLAT TAMAN ASA JAYA,SELANGOR,1,84,26.2,16.7
101.48093012247682,2.993489326735099,02/01/2026,"TAMAN SENTOSA 01,TAMAN SENTOSA 05",SELANGOR,2,86,26.5,38.6
101.5306482885065,2.999802838298703,02/01/2026,"SEKSYEN 31 (TERES O : JLN 31/98F, 31/98H - 31/98L)",SELANGOR,1,86,26.4,38.6
101.80571539439197,2.999337680497489,02/01/2026,"TAMAN BERLIAN,TAMAN INDAH KAJANG,TAMAN MEGAH SUNGAI JELOK",SELANGOR,3,87,26.1,45.0
101.50229626456377,3.0025018907248335,02/01/2026,SEKSYEN 32 (TAMAN JATI INDAH),SELANGOR,1,86,26.4,38.6
101.75779716360307,3.0053284623298966,02/01/2026,"JALAN 1-8&3(A) TAMAN DESA KARUNMAS,JALAN 3(B),10-15 TAMAN DESA KARUNMAS,JALAN SUTERA 4 TAMAN SUTERA",SELANGOR,3,87,26.1,45.0
101.60158650345564,3.0070146041242602,02/01/2026,"E15. TMN PUCHONG PERDANA (JLN PERDANA 4),E15. TMN PUCHONG PERDANA 4 (FLAT BLOK A-G)",SELANGOR,2,88,26.4,47.6
101.81472322822795,3.0104738009338234,02/01/2026,"BLOK A-H KUARTERS PENJARA KAJANG,IVORY RESIDENCE KAJANG,OASIS 2 MUTIARA HEIGHT,OASIS MUTIARA HEIGHT",SELANGOR,4,84,26.2,16.7
101.80140014302465,3.013998270906403,02/01/2026,"APPT TAMAN TAMING IMPIAN,TAMAN ANJUNG RESIDENSI",SELANGOR,2,87,26.2,45.0
101.67283847807501,3.0150257253562502,02/01/2026,"E16. TMN PUNCAK JALIL 2A (JLN PUJ 2/1 - 2/9),E16. TMN PUNCAK JALIL 4 (CASA RIANA)",SELANGOR,2,88,25.8,47.6
101.76037867132487,3.017675797152284,02/01/2026,"JALAN CJ 3 DAN CJ 14 TAMAN CHERAS JAYA,JALAN CJ 4 TAMAN CHERAS JAYA,TAMAN TAMING MAJU",SELANGOR,3,87,26.2,45.0
101.71796095728082,3.024506760027397,02/01/2026,"E17. SRI KEMBANGAN (THE HERITAGE) BLOK A, B, C, D, E",SELANGOR,1,87,26.2,45.0
101.5320188998188,3.0251383046107345,02/01/2026,SEKSYEN 25 (JALAN TELUK JAMBU 4),SELANGOR,1,86,26.5,38.6
101.74155991763674,3.024552186951018,02/01/2026,"BLOK L & M TAMAN TAMING SARI,JALAN TAMING KIRI 1-6 TAMAN TAMING JAYA,JALAN TAMING SARI TAMAN TAMING JAYA",SELANGOR,3,87,26.0,45.0
101.44981655468716,3.025503605122907,02/01/2026,"TAMAN SRI ANDALAS 03,TAMAN SRI ANDALAS 18",SELANGOR,2,86,26.4,38.6
101.40948900593169,3.030008307509314,02/01/2026,"KAMPUNG DELEK KANAN 05,KAMPUNG DELEK KIRI 04",SELANGOR,2,88,26.3,32.8
101.61679057457535,3.031033589041098,02/01/2026,E15. PST BDR PUCHONG (SETIAWALK),SELANGOR,1,88,26.3,47.6
101.57606946049316,3.032671868075342,02/01/2026,E14. USJ 16 (TERES C : JLN USJ 16/2),SELANGOR,1,88,26.2,47.6
101.39980456599,3.0327414545849973,02/01/2026,"KAMPUNG DELEK BARU 02,KAMPUNG DELEK BARU 08,KAMPUNG DELEK BARU 09,KAMPUNG DELEK KANAN 01",SELANGOR,4,88,26.3,32.8
101.67684992954929,3.0361063877605607,02/01/2026,E16. TMN PUNCAK JALIL 8 (PANGSAPURI MAYANG),SELANGOR,1,88,26.1,47.6
101.63625024063388,3.04016606590164,02/01/2026,E15. TMN BKT KINRARA (MELOR),SELANGOR,1,88,26.1,47.6
101.58951870739072,3.040964469423841,02/01/2026,E13. USJ 14 ( TERES ),SELANGOR,1,88,26.4,47.6
101.41377699325,3.041332344960936,02/01/2026,"KAMPUNG SUNGAI UDANG 01,KAMPUNG SUNGAI UDANG 03,KAMPUNG SUNGAI UDANG 11,KAMPUNG SUNGAI UDANG 21,KAMPUNG SUNGAI UDANG 33,PANGSAPURI ANGGERIK SUNGAI UDANG",SELANGOR,6,88,26.3,32.8
101.75449484183099,3.0445403401197204,02/01/2026,JALAN SUADAMAI 11 BANDAR TUN HUSSEIN ONN,SELANGOR,1,87,25.9,45.0
101.50145976636463,3.0444365133535896,02/01/2026,"E2. SEKSYEN 17 (FLAT JLN 17/1 : BLOK 1- 6),E2. SEKSYEN 17 (TERES B : JLN 17/16 - 17/24)",SELANGOR,2,86,26.5,38.6
101.6003850448258,3.046988969341933,02/01/2026,"E13. USJ 1 (PANGSAPURI JATI 2) BLOK M, L,E13. USJ 1 (USJ ONE AVENUE CONDO) BLOK A, B, C",SELANGOR,2,88,26.3,47.6
101.6546768264292,3.0486258093805314,02/01/2026,"PPR PINGGIRAN 1 (BLOK A,B,C,D,E,F),PPR PINGGIRAN 2(BLOK G,H,J,K,L,M)",WILAYAH PERSEKUTUAN,2,88,26.0,47.6
101.57705730924745,3.05277846887879,02/01/2026,E13. USJ 5/1,SELANGOR,1,88,26.2,47.6
101.76701669133537,3.053415385914634,02/01/2026,"APPT D'TINGGIAN SUASANA BANDAR TUN HUSSEIN ONN,BLOK K-U APPT MEGAH CHERAS 2",SELANGOR,2,87,25.9,45.0
101.6691287887973,3.055166176945947,02/01/2026,APARTMENT SRI RAKYAT,WILAYAH PERSEKUTUAN,1,88,26.1,47.6
101.46003500309946,3.064418197759163,02/01/2026,"APARTMENT PALM GARDEN,PANGSAPURI MAWAR,TAMAN ENG ANN 02",SELANGOR,3,88,26.5,41.9
101.41069907157595,3.0657236518734177,02/01/2026,"KAMPUNG RANTAU PANJANG 40,KAMPUNG RANTAU PANJANG JALAN RANTAU PANJANG",SELANGOR,2,85,27.0,43.9
101.61530926425829,3.0665611806490074,02/01/2026,"E13. PJS 7/1 - PJS 7/6,E13. PJS 7/15 (PANGSAPURI MUTIARA PERDANA) BLOK A, B, C, D",SELANGOR,2,86,26.6,57.3
101.7391075503219,3.0702840592397234,02/01/2026,ALAM DAMAI (JALAN DAMAI RASA),WILAYAH PERSEKUTUAN,1,86,26.1,57.3
101.58861359318406,3.0799932955828218,02/01/2026,E13. SS 15/5 (TERES),SELANGOR,1,86,26.4,57.3
101.60468217584805,3.0778266216643106,02/01/2026,"E11. SRI PJS 10 (TERES 3) [JLN PJS 10/7C , 10/9A , 10/11A - 10/11D],E11. SRI PJS 10 (TERES 4) [JLN PJS 10/15,10/15A,10/18,10/20,10/22,10/26A,10/26C],E11. SRI PJS 10 APT SRI SUBANG,E11. SRI PJS 10 APT SUBANG VILLE EHSAN,E11. SRI PJS 10 RIDZUAN KONDO,E11. SRI PJS 10 SURIA MAS  KONDO,E11. SRI PJS 8  FLAT PKNS,E11. SRI PJS 8 APT DAMAI,E13. SS 12 PERSIARAN WANGSA BAIDURI - (SPRING VILLA & SUMMER VILLA CONDOMINIUM)",SELANGOR,9,86,26.5,57.3
101.62861666319192,3.078840078664141,02/01/2026,"E11. SRI PJS 5 (AERA RESIDENCE),E11. SRI PJS 5 TMN DESA RIA (PST KOMERSIAL) [JLN PJS 5/27-5/30],E12. TM PJS 2 APPT TAMAN MEDAN JAYA,E12. TM PJS 2C APT MEDAN CAHAYA 2 (BLOK D , E , F),E12. TM PJS 2C APT MEDAN CAHAYA 3 (BLOK G , H),E12. TM PJS 2C APT MEDAN JAYA (BLOK I),E12. TM PJS 2C RUMAH PANGSA PKNS,E12. TM PJS 2D FLAT DESA MENTARI (BLOK 11),E12. TM PJS 2D TMN MEDAN (TERES 2) [JLN PJS 2D/2,4,5,6,7,8,8C,8D,9,10,11,12,14],E12. TM PJS 3 RESIDENCE MEDAN (JLN PJS 3/54),E12. TM PJS 4 FLAT TMN INDAH JAYA (BLOK A) [JLN PJS 4/27],E12. TM PJS4 TMN INDAH JAYA(TERES 1)[JLN PJS 4/8,10,12,16,18,20,22A,25,27,27A,B],E12. TM PJS4 TMN INDAH JAYA(TERES 2)[JLN PJS 4/2,4,8,9,10,19,19A,21,21A],E12. TM PJS4 TMN INDAH JAYA(TERES 3)[JLN PJS 4/10,12,14,14A-14D,15,17,23],E12. TM TMN DATO HARUN (TERES 3) [JLN 11,13,2/8,2/15,2/17,PJS 2/2,2/4]",SELANGOR,15,86,26.5,57.3
101.66825237249112,3.0836201863727806,02/01/2026,"APPT DELIMA,ZAMRUD APARTMENT",WILAYAH PERSEKUTUAN,2,86,26.6,57.3
101.71323785137373,3.0846741403686844,02/01/2026,"DESA SRI PUTERI (BLOK D, E, F),FLAT DESA PETALING A (LORONG 1/125C,2/125C,3/125C & 4/125C),FLAT DESA PETALING B: BLOK 1-5,JALAN MAKMUR A (JLN MAKMUR, LRG MAKMUR 1-10, JLN MAKMUR 1, JLN MAKMUR 2)",WILAYAH PERSEKUTUAN,4,86,26.4,57.3
101.50528741495903,3.0859522126516405,02/01/2026,"E1. SEKSYEN 6 (TERES A : JLN 6/1A - 6/2F & 6/9A-6/10A),E1. SEKSYEN 8 (FLAT A : BLOK 1 - 10 )",SELANGOR,2,88,26.4,41.9
101.69852779675841,3.091465984033557,02/01/2026,RUMAH KONGSI TAPAK BINA  HANA RESIDENCE (TMN SG BESI),WILAYAH PERSEKUTUAN,1,86,26.6,57.3
101.67143617235195,3.0927471593519336,02/01/2026,"APPT PANTAI INDAH FASA 2(BLOK 51&53),FLAT TAMAN PANTAI DALAM,VERVE SUITES KL SOUTH",WILAYAH PERSEKUTUAN,3,86,26.5,57.3
101.70779213300546,3.0984424429726807,02/01/2026,PANGSAPURI SRI PENARA FASA 2 (BLOK C-D),WILAYAH PERSEKUTUAN,1,86,26.6,57.3
101.59678408251942,3.1021173417572845,02/01/2026,"E11. SRI SS 6 HIGH PARK SUITES,E11. SRI SS 6 KOMPLEKS KEDIAMAN KASTAM",SELANGOR,2,86,26.5,57.3
101.62178915389437,3.1044084380633836,02/01/2026,E9. KT SS 1 RUMAH PANGSA SRI AMAN,SELANGOR,1,86,26.4,57.3
101.75279546578282,3.1062263974646456,02/01/2026,"INDUSTRI & JALAN 14 KG CHERAS BARU,JALAN BP 1-3 TAMAN BUKIT PANDAN,NUSA MEWAH VILLA KONDOMINIUM TAMAN BUKIT PANDAN",SELANGOR,3,86,26.2,57.3
101.75279546578282,3.1062263974646456,02/01/2026,"KG.CHERAS BARU B (JLN KUARI, JLN 7, 9, 10-12, 14, LRG 12, LRG 14A)",WILAYAH PERSEKUTUAN,1,86,26.2,57.3
101.70589221323179,3.108532027675497,02/01/2026,"PPR PINGGIRAN 1 (BLOK A,B,C,D,E,F),RAZAK CITY RESIDENCE (BLOK A),RAZAK CITY RESIDENCE (BLOK D)",WILAYAH PERSEKUTUAN,3,86,26.6,57.3
101.66439388576583,3.109647832436708,02/01/2026,"CAMELLIA APARTMENT,LAUREL RESIDENCE BANGSAR SOUTH",WILAYAH PERSEKUTUAN,2,86,26.2,57.3
101.58937579189411,3.110640212952943,02/01/2026,"E11. SRI PJU 1A APT KELANA IDAMAN,E11. SRI PJU 1A SURAU KELANA IDAMAN",SELANGOR,2,86,26.5,57.3
101.7154611015576,3.112386872593937,02/01/2026,"FLAT SRI JOHOR A(BLOK1-23),JALAN JELAWAT (PANGSAPURI PUTRA SURIA RESIDENSI)",WILAYAH PERSEKUTUAN,2,86,26.6,57.3
101.72817984035947,3.1195477002287597,02/01/2026,"JALAN PUDU ULU,VILLA TROPIKA @ PUDU IMPIAN 2",WILAYAH PERSEKUTUAN,2,86,26.6,57.3
101.76851763820946,3.1205031223108097,02/01/2026,JALAN MELUR 1-9 TAMAN MELUR,SELANGOR,1,86,26.4,57.3
101.7086504783,3.126029603718753,02/01/2026,"PPR SRI ALAM B (BLOK 6 - BLOK 9),PPR SRI ALAM C (BLOK 10 - BLOK 12)",WILAYAH PERSEKUTUAN,2,86,26.6,57.3
101.72310410237657,3.1281828394999995,02/01/2026,"SUNWAY VELOCITY HOTEL,V RESIDENCE 2 SUNWAY VELOCITY",WILAYAH PERSEKUTUAN,2,86,26.6,57.3
101.68598027961087,3.1298751314524904,02/01/2026,"JALAN BERHALA,JALAN RAKYAT (BANGUNAN TONG NAM ),PALM COURT CONDOMINIUM (BLOK A,B,C,D),SUASANA LOFT",WILAYAH PERSEKUTUAN,4,86,26.5,57.3
101.73749321646154,3.133741776692308,02/01/2026,"BLOK C1 & C2 PANDAN JAYA,BLOK M1-M3 PANDAN JAYA",SELANGOR,2,86,26.5,57.3
101.77548558192996,3.1345382403566924,02/01/2026,JALAN 5 DAGANG JAYA AMPANG VILLA,SELANGOR,1,86,26.3,57.3
101.71048901792169,3.142412298109619,02/01/2026,"38 BIDARA CONDOMINIUM,BOUGAINVILLA APARTMENT,CASA MUTIARA SERVICE APPT,JALAN ANGSOKA,JALAN BARAT,JALAN BEDARA,JALAN BRUNEI SELATAN, LENGKUNGAN BRUNEI DAN LORONG BRUNEI 2,JALAN BUKIT BINTANG,JALAN KHOO TEIK EE,JALAN MEDAN IMBI,JALAN PADANG (WALTER GRENIER),JALAN SAYUR OFF JALAN PUDU,JALAN SIN CHEW KEE (RUMAH KEDAI),JALAN WALTER GRENIER,PLAZA BERJAYA APARTMENT,SEASONS TOWER,SWISS GARDEN RESIDENCE",WILAYAH PERSEKUTUAN,17,86,26.5,57.3
101.7369870360185,3.15236633954321,02/01/2026,"DESA PANDAN (MUTIARA UPPER EAST CONDO),KUARTERS KERAJAAN JALAN U-THANT",WILAYAH PERSEKUTUAN,2,86,26.5,57.3
101.69705169538094,3.150174691723808,02/01/2026,"JALAN TUN H.S. LEE,MALAYAN MANSION,WISMA KOPATHA, JALAN MASJID INDIA",WILAYAH PERSEKUTUAN,3,86,26.5,57.3
101.57937448497597,3.1517987663557703,02/01/2026,"E7. KD PJU 5 SEK 4 GUGUSAN MATAHARI,E7. KD PJU 5 SEK 4 GUGUSAN MELATI",SELANGOR,2,86,26.5,57.3
101.70201766043718,3.1657499641708524,02/01/2026,"KAMPUNG BARU (KG PERIUK 1),KAMPUNG BARU (PLAZA RAH),KAMPUNG BARU (WISMA SABARUDDIN)",WILAYAH PERSEKUTUAN,3,86,26.6,57.3
101.60946439500334,3.167580113388705,02/01/2026,"E6. BL PJU 8 DAMANSARA PERDANA,E6. BL PJU 8 EMPIRE CITY (MY LOFT ) BLOK D,E6. BL PJU 8 EMPIRE CITY(COLONIAL LOFT ),E6. BL PJU 8 PERDANA EXCLUSIVE KONDO",SELANGOR,4,86,25.4,57.3
101.66600093061972,3.1699746047183144,02/01/2026,"DUTA TROPIKA ( 138 UNITS 3 & 31/2 STOREY SEMI-D ),SRI HARTAMAS(DUTA TROPICA)",WILAYAH PERSEKUTUAN,2,86,26.2,57.3
101.60813197361972,3.1758118066408465,02/01/2026,"E6. BL PJU 8 APT FLORA DAMANSARA 1 [A,B],E6. BL PJU 8 APT FLORA DAMANSARA 2 [C,D,E,F]",SELANGOR,2,86,25.6,57.3
101.5744300863602,3.1748826366255907,02/01/2026,"E7. KD PJU 5 SEK 7 APT IXORA,E7. KD PJU 5 SEK 7 APT LILY,E7. KD PJU 5 SEK 7 GUGUSAN KANTAN,E7. KD PJU 5 SEK 8 GUGUSAN KEMUNING (A,B) PPRT,E7. KD PJU 5 SEK 8 GUGUSAN KESUMBAR (C,D) PPRT",SELANGOR,5,86,26.3,57.3
101.64650016147368,3.178273229953949,02/01/2026,BOUGAINVILLA APARTMENT,WILAYAH PERSEKUTUAN,1,86,26.0,57.3
101.73023967542403,3.188958611626582,02/01/2026,"PA DESA REJANG (BLOK A,B,C,D)",WILAYAH PERSEKUTUAN,1,86,26.5,57.3
101.59676235280718,3.193181022154271,02/01/2026,"E6. BL PJU 10 APT IDAMAN FASA 2 (D,E,F,G,O,P,Q,R,S),E6. BL PJU 10 APT INDAH,E6. BL PJU 10 APT LESTARI FASA 1 (BLOK A, B, C, D),E6. BL PJU 10 APT RAMPAI IDAMAN,E6. BL PJU 10 APT SAUJANA 2 (P,Q,G,H,N,O,K,J),E6. BL PJU 10 APT VISTA (1) [A,B,C,D,E,F,G],E6. BL PJU 10 PARK AVANUE KONDO,E6. BL PJU 9 SD 13 APT SRI MERANTI (1) [A,B,C,D,E,F,G],E6. BL PJU 9 SD 13 APT SRI MERANTI (2) [H,J,K,L,M,N,P,Q,R]",SELANGOR,9,91,26.4,25.2
101.67820225527358,3.1953471946650915,02/01/2026,"SRI INTAN 2 CONDOMINIUM ( 2 BLOK ),TAMAN RAINBOW (JLN GRIK, KANGSAR, TAPAH, GOPENG, KERIAN, DAN LORONG TAPAH),TWELVE APARTMENT",WILAYAH PERSEKUTUAN,3,91,26.9,25.2
101.66578033760986,3.1943943409166655,02/01/2026,"FLAT TAMAN SEJAHETERA BLOK A,B,C,D,TAMAN CITY (JALAN 5/42),TAMAN SEJAHTERA APARTMENT, JALAN 12/42",WILAYAH PERSEKUTUAN,3,91,26.8,25.2
101.57788406184473,3.196814532559008,02/01/2026,"E5. SEKSYEN U19 (KBSB : SQWHERE SERVICED APT),E6. BL PJU 10 APT PERMAI",SELANGOR,2,91,26.8,25.2
101.56235988959375,3.1986505861875005,02/01/2026,"E5. SEKSYEN U19 (KBSB : JLN INDUSTRI),E5. SEKSYEN U19 (KBSB : JLN WELFARE)",SELANGOR,2,87,26.3,33.2
101.76585040666438,3.200524789047945,02/01/2026,TMN UKAY BISTARI ZON B,SELANGOR,1,86,26.4,57.3
101.74102242552541,3.1994796035847477,02/01/2026,"KONDOMINIUM THE HAMILTON,RESIDENSI WANGSAMAS,SEK 4 WANGSA MAJU (BLOK C1-C10)",WILAYAH PERSEKUTUAN,3,86,26.0,57.3
101.6934822002801,3.1980983134509806,02/01/2026,"FLAT SENTUL UTAMA,KONDOMINIUM SRI SUAJAYA (BLOK 200, 202, 204),PANGSAPURI SENTUL POINT SUITE,PPR SENTUL MURNI,SKY AWANI V RESIDENCE, SENTUL,TAMAN DATO SENU (JALAN DATO SENU),TAMAN SENTUL JAYA",WILAYAH PERSEKUTUAN,7,86,26.4,57.3
101.7816015166338,3.202974597697186,02/01/2026,"APPT ONE SELAYANG,KG SG SERING",SELANGOR,2,86,26.0,57.3
101.7269059757268,3.2028905018866,02/01/2026,"ASRAMA KOLEJ VOKASIONAL ERT SETAPAK,SEK. 1 WANGSA MAJU (DESA ANDAMAN),TAPAK BINA RUMAWIP JSATINE",WILAYAH PERSEKUTUAN,3,86,26.5,57.3
101.7716985626338,3.2060745157253527,02/01/2026,APPT SRI BAIDURI UP,SELANGOR,1,86,25.8,57.3
101.71256195810662,3.2030533770036755,02/01/2026,"FLAT DANAU KOTA ( BLOK D & E),MEDAN IDAMAN (8/21D - 12/21D),PLATINUM LAKE KONDOMINIUM PV18,TAMAN SETAPAK (JALAN BAKUBANG),TAMAN SETAPAK (JALAN SATANG 1),TAMAN SETAPAK (JALAN SATANG 2),TAMAN SETAPAK (JALAN TIOMAN)",WILAYAH PERSEKUTUAN,7,86,26.5,57.3
101.61579949917122,3.214174175568491,02/01/2026,APPT DESA 1,SELANGOR,1,91,26.5,25.2
101.69984495228377,3.2160371372229744,02/01/2026,KAMPUNG PADANG BALANG (LOT 2961),WILAYAH PERSEKUTUAN,1,86,26.5,57.3
101.72340029100575,3.2239758237528764,02/01/2026,"FLAT TAMAN MELATI (BLOK A1 - A16),FLAT TAMAN MELATI (BLOK C),TAMAN MELATI (JALAN TAMAN MELATI 1 - 7 & PERSIARAN TAMAN MELATI)",WILAYAH PERSEKUTUAN,3,86,26.4,57.3
101.71194775468668,3.2264246623066626,02/01/2026,"BT 6 GOMBAK,KG KERDAS 5",SELANGOR,2,86,26.5,57.3
101.687876393,3.2275000636535935,02/01/2026,TAMAN BATU MUDA (JLN 2-12),WILAYAH PERSEKUTUAN,1,91,26.8,25.2
101.46537991308668,3.2414692610666664,02/01/2026,"RITMA PERDANA 1,RITMA PERDANA 2",SELANGOR,2,87,26.3,33.2
101.66292996163088,3.2424583623154364,02/01/2026,FLAT TAMAN DESA BAKTI,WILAYAH PERSEKUTUAN,1,91,26.7,25.2
101.67745089363486,3.242629062941911,02/01/2026,"APPT DESA PUTRA,APPT LAKSAMANA,KG BARU BT CAVES,TMN VILLA LAKSAMANA",SELANGOR,4,91,26.8,25.2
101.69247222639073,3.247725249086091,02/01/2026,"APPT MESRA,TMN INDUSTRI BOLTON",SELANGOR,2,91,26.7,25.2
101.44674368787248,3.2551563858926142,02/01/2026,"FLAT SAUJANA MAWAR TAMAN ALAM JAYA,TAMAN ALAM JAYA (SAUJANA MAWAR)",SELANGOR,2,87,26.5,33.2
101.67335422267399,3.2691667509597084,02/01/2026,"BDR BARU SELAYANG FASA 2B (ZON B),FLAT SELAYANG MULIA",SELANGOR,2,91,26.5,25.2
101.46990258821234,3.2889741904246583,02/01/2026,APPT SANDALWOOD COURT,SELANGOR,1,87,26.3,33.2
101.64194881336986,3.2946247451917814,02/01/2026,TMN SETIA ECO TEMPLER,SELANGOR,1,91,26.6,25.2
101.56270837133758,3.402662571522291,02/01/2026,"APT SERI CEMPAKA BS,JALAN CEMPAKA 1C, BS",SELANGOR,2,88,25.9,13.1
101.545094953,3.4376658724153026,02/01/2026,"APT KENANGA TBR BB,JALAN BUNGA RAYA 1, BUKIT BERUNTUNG",SELANGOR,2,91,25.4,20.8
103.30057147183109,3.797023595364864,02/01/2026,TMN. CENDERAWASIH - BLOK PERINGKAT 2,PAHANG,1,78,25.8,0.0
117.92206949690197,4.25233755284967,02/01/2026,AP20 TAMAN BERJAYA,SABAH,1,84,28.1,16.1
117.90907423019497,4.253306005220127,02/01/2026,"AP36 BT. 2 1/2 TINAGAT PLAZA,AP73 TMN. HUA LI",SABAH,2,84,28.1,16.1
117.89761067713218,4.255700098722466,02/01/2026,"AP21 TAMAN BERKELEY,JK56 TAMAN NORDIN",SABAH,2,84,28.1,16.1
117.90252388810322,4.262900884348386,02/01/2026,SN35 TAMAN FUJI,SABAH,1,84,28.1,16.1
117.89332664422842,4.273582888635803,02/01/2026,"JK54 TAMAN FORTUNE,JK59 TAMAN SRI IMPIAN",SABAH,2,84,28.1,16.1
117.87730680365584,4.277033110298701,02/01/2026,TB49 TG BATU TENGAH KIRI,SABAH,1,84,27.7,27.5
117.89343866391559,4.286880840798703,02/01/2026,JK06 TMN. VICTORIA,SABAH,1,84,27.7,27.5
100.98998317038027,4.359338561239439,02/01/2026,TAMAN BANDAR UNIVERSITI (SUSUR U3),PERAK,1,88,26.7,13.7
101.15450332325759,4.3878295998434345,02/01/2026,K/B Jeram,PERAK,1,87,27.9,11.7
101.12568740848825,4.528341245338027,02/01/2026,"KG BARU SIMPANG PULAI,TMN MUDA",PERAK,2,86,26.8,23.7
101.08516378416216,4.583234727843243,02/01/2026,TMN HOOVER,PERAK,1,88,27.7,19.8
101.05291288305922,4.601984545322369,02/01/2026,TMN PERTAMA FASA 2,PERAK,1,90,25.1,26.0
101.15006072389473,4.630189601875001,02/01/2026,KG TERSUSUN BT 6,PERAK,1,88,27.5,19.8
100.2232354110886,5.287351282316457,02/01/2026,TAMAN SAHABAT,PULAU PINANG,1,72,29.0,2.3
100.23908269312258,5.287956834670969,02/01/2026,"SUNGAI BATU,SUNGAI BATU BUKIT",PULAU PINANG,2,72,28.9,2.3
100.27723430462821,5.325322725435896,02/01/2026,"LINTANG BAYAN,LINTANG BAYAN JALAN TENGAH",PULAU PINANG,2,72,29.0,2.3
100.29169179406189,5.330498842830617,02/01/2026,"APARTMENT SRI NIBONG,FLAT LENGKOK MAHSURI,JALAN RUMBIA,LINTANG MAHSURI,SOLOK KG. JAWA,TMN BUKIT JAMBUL (A,B,C),TMN BUKIT JAMBUL (D-J)",PULAU PINANG,7,72,29.0,2.3
100.2735627658322,5.338059593767124,02/01/2026,"DESA INDAH RELAU,GARDEN VILLE CONDOMINIUM,IDAMAN SELASIH,TMN RELAU JAYA,TMN SERI ANGSANA,TMN SERI RELAU",PULAU PINANG,6,72,29.0,2.3
100.31202711041216,5.370159348837835,02/01/2026,TINGKAT SG GELUGOR,PULAU PINANG,1,72,29.0,2.3
100.31172763679325,5.39557423678903,02/01/2026,"EASTERN COURT APARTMENT,FLAT JALAN KURAU,JALAN BAGAN SERAI,JALAN OOI THIAM SIEW,MUTIARA INDAH,TAMAN KANG HAR TONG,TAMAN KHENG TIAN,TAMAN SRI PERAK",PULAU PINANG,8,72,29.0,2.3
100.29845963533114,5.406754824536424,02/01/2026,JALAN GROVE,PULAU PINANG,1,72,29.0,2.3
100.33265048118902,5.4205002444085375,02/01/2026,"JALAN ARGYLL,LEBUH LEITH",PULAU PINANG,2,68,29.0,0.9
100.39795174346153,5.424727863141025,02/01/2026,TAMAN SENTRAL,PULAU PINANG,1,68,29.0,0.9
100.37944582003165,5.443953727367089,02/01/2026,TAMAN PANTAI BERSIH,PULAU PINANG,1,71,28.5,2.2
100.47561541495426,5.597455787431374,02/01/2026,TAMAN PERMAI,KEDAH,1,65,28.9,0.0
118.06811388449502,5.846002143845002,02/01/2026,"INDAH JAYA APARTMENT,INDAH JAYA FASA 2",SABAH,2,87,26.9,21.3
118.10280665769719,5.85578850790141,02/01/2026,KAWASAN HOSPITAL,SABAH,1,87,26.8,21.3
118.07558767489947,5.86211934668783,02/01/2026,"TAMAN MESRA,TAMAN TINOSAN BT.4.5",SABAH,2,87,27.0,21.3
118.06291362015178,5.867670866718748,02/01/2026,TAMAN TYNG BT.5,SABAH,1,87,26.9,21.3
118.10001371073447,5.875262092146896,02/01/2026,"KAMPUNG CAHAYA BARU,PPR TAMAN HARMONI",SABAH,2,87,27.0,21.3
118.09752959235031,5.883728993503184,02/01/2026,KAMPUNG TINUSA II(LAUT),SABAH,1,87,27.0,21.3
116.0450417514509,5.898544938127168,02/01/2026,KG. PASIR PUTIH,SABAH,1,86,27.3,39.0
117.92062578665625,5.901357523893751,02/01/2026,PPR TAMAN GUM-GUM,SABAH,1,88,26.8,15.0
117.97923726605063,5.9223341131519,02/01/2026,PPR SG MANILA,SABAH,1,87,26.7,21.3
116.05897578679577,5.957490720880283,02/01/2026,TAMAN SEMPELANG SEMBULAN,SABAH,1,86,27.3,39.0
116.11791285880986,5.970473566915493,02/01/2026,TAMAN BDC,SABAH,1,85,27.2,14.5
116.11329583607005,6.001436840019106,02/01/2026,KG.LIKAS JLN KULOR MELANGI,SABAH,1,85,27.2,14.5
116.05259643781945,6.003091368736109,02/01/2026,LOK KURAI,SABAH,1,86,27.3,39.0
116.1348662360939,6.018002384333334,02/01/2026,"KG.WARISAN PH 2,TAMAN PURI WARISAN",SABAH,2,85,27.2,14.5
116.15756194866039,6.0241895293647785,02/01/2026,PEKAN MENGGATAL,SABAH,1,85,27.1,14.5
116.13575315036788,6.036571724072537,02/01/2026,"KG. CONTOH SUANG PARAI,KG.DELIMA MELAYU",SABAH,2,85,27.2,14.5
116.15502986392957,6.0859334859225385,02/01/2026,TAMAN SEPANGGAR PH 2,SABAH,1,86,27.2,40.1
103.65045290908905,1.4277105596712354,03/01/2026,TAPAK BINA KOMPLEKS MAHKAMAH BAHARU NUSAJAYA,JOHOR,1,79.0,26.1,1.8
103.62075497546104,1.4416495865129868,03/01/2026,TMN ECO BOTANI_2/,JOHOR,1,80.0,25.7,1.6
103.91539056349316,1.4621823611095868,03/01/2026,"FLAT PERINGKAT 4, JALAN TEMBUSU",JOHOR,1,78.0,26.1,2.3
103.26065143784932,1.4698230027808228,03/01/2026,PULAU PISANG,JOHOR,1,82.0,25.9,2.1
103.9564408185098,1.4739808648692798,03/01/2026,TMN KOTA MASAI_JLN DUKUNG,JOHOR,1,81.0,25.6,1.9
